"Ativo","Nome","CNPJ","codigo ambima","classificacaoão|Anbima","Gestora|","Administradora","Link para o|regulamento (antigo)","Tipo de|investidor","Taxa de|Adm| max|em % a.a.","Investimento|no Exterior","Benchmark","t-zero","t-limite","patrimonio ","Pat|Medio|12 meses|em milhares","Pat|vs Media|de 12 meses|em %","Cota|||em reais","Cota|Maxima em|12 meses|em reais","Data|da Cota|Maxima|12 meses","Cota Atual|vs|Max 12 meses|em %","Media de|Cotistas|1 mês|em unidades","Captação|Liquida|no Mis|em milhares","Captação|Liquida|no Ano|em milhares","Captação|Liquida|em 12 meses|em milhares","Retorno|1 mês||em %","Premio|vs IBOV|1 mês|em dif. de p.p.","Retorno|3 meses||em %","Premio|vs IBOV|3 meses|em dif. de p.p.","Retorno|6 meses||em %","Preio|vs IBOV|6 meses|em dif. de p.p.","Retorno|12 meses||em %","Premio|vs IBOV|12 meses|em dif. de p.p.","Retorno|24 meses||em %","Premio|vs IBOV|24 meses|em dif. de p.p.","Retorno|36 meses||em %","Premio|vs IBOV|36 meses|em dif. de p.p.","Retorno|no mês||em %","Premio|vs IBOV|no mês|em dif. de p.p.","Retorno|no ano||em %","Premio|vs IBOV|no ano|em dif. de p.p.","Retorno|desde o|Inicio|em %","Premio Medio Anual|vs IBOV|do Inicio|em dif. de p.p.","Data do|Inicio da Serie","Volatilidade|12 meses||em %","Sharpe|12 meses||em unidades","VAR 95%|p/ 1 dia|(últ. 12 meses)|em %","Max Retorno|Mensal|(últ. 12 meses)|em %","Max Premio|Mensal vs IBOV|(últ. 12 meses)|em dif. de p.p.","Min Retorno|Mensal|(últ. 12 meses)|em %","Min Premio|Mensal vs IBOV|(últ. 12 meses)|em dif. de p.p.","Meses|Positivos|(últ. 12 meses)|em unidades","Meses|Negativos|(últ. 12 meses)|em unidades","Meses acima|do IBOV|(últ. 12 meses)|em unidades","Meses abaixo|do IBOV|(últ. 12 meses)|em unidades","Perda Maxima||(últ. 12 meses)|em %","Data|do Pico|Perda Maxima","Data|do Fundo|Perda Maxima","Tempo de|Recuperação|Perda Maxima|em dias úteis","Data de|Recuperação|Perda Maxima","Data da|Carteira|Aberta","Alocação em|Titulos Publicos|(1)|em %","Alocação em|Compromissadas|(2)|em %","Alocação em|Debentures|(3)|em %","Alocação em|Dep. a Prazo|(4)|em %","Alocação|Renda Fixa|(1+2+3+4)|em %","Alocação em|Ações|(5)|em %","Alocação em|BDR's|(6)|em %","Alocação em|UNIT's|(7)|em %","Alocação em|Emp. Cedidos|(8)|em %","Alocação em|Emp. Recebidos|(9)|em %","Alocação NET|em R. Variavel|(5+6+7+8-9)|em %","Alocação em|Investimentos|no Exterior|em %","Alocação em|Cotas de|Fundos|em %","1º Maior|Investimento||em %","1º Maior|Investimento|","2º Maior|Investimento||em %","2º Maior|Investimento|","3º Maior|Investimento||em %","3º Maior|Investimento|","Soma dos 3|Maiores|Investimento|em %"
"576700<BraNa>","Osmosis Global Eqt Dol Adv Master FIA Ie","39818151000197","576700","Ações Invest. no Exterior","Xp Allocation Asset Management Ltda","BNP Paribas","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=39818151000197","Não Há Restrição",0.2,"> 67%","Não se Aplica","2021-03-03","2023-03-09",92546.96235,102082.2587,90.659203203,93.1825227,99.5608133,"2022-03-16",93.593573226,2,-4188.62922,-15843.54264,12639.17717,-5.835367681,-3.1162555409,-1.1092895134,1.1678496415,0.62356912458,7.0609632533,-2.0772444982,5.3186809098,-9.0206514015,-3.3982718622,"-","-",-2.6746290117,-2.8073436201,0.55420897534,4.8039260198,-6.8174773,-0.65426749807,"2021-03-03",22.345588668,-0.51512805434,2.3224901539,7.5632234399,11.854091089,-6.5033081646,-10.080990254,6,6,5,7,-16.13674323,"2022-03-16","2022-10-10","-","-","2022-11-30",0.92437744867,1.7717162066,0,0,2.6960936553,0,0,0,0,0,0,99.401881214,0,99.401881214,"Osmosi Equity / Cod: 9000171 / Tipo: Outros / Pais Desc  - Investimento no exterior",2.0990008306,"Valores a receber  - Valores a receber",1.02394353,"NTN-B 760199 2024-08-15 - Operações compromissadas",102.52482557
"582271<BraNa>","Osmosis Global Eqt Dol Themis Fc Fa Ie","40152869000176","582271","Ações Invest. no Exterior","Xp Allocation Asset Management Ltda","BNP Paribas","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40152869000176","Não Há Restrição",0,"> 67%","Não se Aplica","2021-03-03","2023-03-09",91120.65338,99771.284891,91.329537832,93.182311,99.5475366,"2022-03-16",93.605843181,23,-4150,-15695,12826.25802,-5.8201036105,-3.1009914704,-1.1093776438,1.167761511,0.62505713668,7.0624512654,-2.0762418814,5.3206427123,-9.0183100807,-3.3959305413,"-","-",-2.6665707646,-2.7992853731,0.55165295871,4.8013700032,-6.817689,-0.65437631874,"2021-03-03",22.287602404,-0.51690405929,2.3164529159,7.5358876746,11.851731537,-6.4805264436,-10.067392655,6,6,5,7,-16.100871249,"2022-03-16","2022-10-10","-","-","2022-11-30",0.98316693131,1.8843955881,0,0,2.8675625194,0,0,0,0,0,0,99.221570268,0,99.221570268,"Osmosi Equity / Cod: 9000171 / Tipo: Outros / Pais Desc  - Investimento no exterior",2.103046322,"Valores a receber  - Valores a receber",1.089065316,"NTN-B 760199 2024-08-15 - Operações compromissadas",102.4136819
"467251<BraNa>","Ostra FIA Ie","29599938000151","467251","Ações Invest. no Exterior","BTG Pactual Wm Gestao de Recursos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=29599938000151","Não Há Restrição",1,"Até 100%","Não se Aplica","2018-06-07","2023-03-09",11992.89084,21462.5097,55.878324612,0.7189077,1.4111522,"2022-11-04",50.944731546,1,-30,-395,-3189.99996,-9.6044353078,-6.8853231677,-22.308184106,-20.031044951,-45.488172865,-39.050778736,-41.657013951,-36.666565879,-47.257856067,-41.635476528,-42.249011018,-64.329420279,-7.7283275878,-7.8610421962,-27.534294338,-23.284577293,-28.10923,-14.550162536,"2018-06-07",43.291827828,-1.082839516,4.3995791382,12.946655165,8.477895419,-22.805556572,-19.154102888,5,7,5,7,-50.831696255,"2022-11-04","2023-03-03","-","-","2023-02-28",0,0.93593423605,0,0,0.93593423605,99.855072812,0,0,0,0,99.855072812,0,0,27.192798586,"Simpar ON - Ações",22.804229786,"Hapvida ON - Ações",21.616530109,"Banco Pan PN - Ações",71.613558481
"664065<BraNa>","P8 Iseran Fc FIA","46962363000109","664065","Ações Livre","Pacifico Gestao de Recursos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=46962363000109","Não Há Restrição",1.43,"Até 20 %","Não se Aplica","2022-08-11","2023-03-09",12074.29642,"-","-",0.9357588,"-","-","-",2,0,0,12985,-0.44825789009,2.27085425,-1.3540121631,0.92312699171,-8.470992351,-2.0335982223,"-","-","-","-","-","-",-0.35330451201,-0.48601912049,-2.8850169414,1.3647001031,-6.42412,-3.6273865546,"2022-08-11","-","-","-",6.4920084611,4.0782573151,-7.4416138514,-4.3813248471,"-","-","-","-",-14.33584389,"2022-10-21","2023-03-02","-","-","2022-11-30",4.8982340802,33.315187859,0,0,38.213421939,42.482338727,3.240442029,8.9024477474,10.752177836,0,65.37740634,7.9749816947,0,33.315187859,"NTN-B 760199 2025-05-15 - Operações compromissadas",6.7923092118,"Outras Oper Passivas e Exigib  - Outras oper passivas e exigib",5.8339410845,"Eletrobras ON - Ações",45.941438155
"625124<BraNa>","P8 Iseran Master FIA","41888964000103","625124","Ações Livre","Pacifico Gestao de Recursos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=41888964000103","Não Há Restrição",0.07,"Até 20 %","Não se Aplica","2021-11-25","2023-03-09",43158.32418,28619.418617,150.80084175,1.0088269,1.1647137,"2022-10-21",86.615869634,2.3333333333,-25,2135,36995,-0.34561014754,2.3735019926,-1.0037625024,1.2733766524,-7.8629075345,-1.4255134058,-3.378224036,2.3882348847,"-","-","-","-",-0.31298595259,-0.44570056107,-2.623844823,1.6258722215,0.88269000007,1.2353533009,"2021-11-25",16.538602952,-0.91963359191,1.7086623863,7.969726689,4.1736566811,-8.6485627579,-5.1329178938,4,8,7,5,-16.151355009,"2022-04-01","2022-07-14",139,"2022-10-20","2022-11-30",4.9029220777,33.173179197,0,0,38.076101275,42.522997686,3.2435433883,8.9109680942,10.762468521,0,65.43997769,7.9826143831,0,33.173179197,"NTN-B 760199 2025-05-15 - Operações compromissadas",6.7988099891,"Outras Oper Passivas e Exigib  - Outras oper passivas e exigib",5.8395246276,"Eletrobras ON - Ações",45.811513814
"536490<BraNa>","Pacifico Acoes Fc FIA Agora","35848032000126","536490","Ações Livre","Bram Bradesco Asset Management SA Dtvm","Bradesco","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=35848032000126","Não Há Restrição",3.3,"Não se Aplica","OUTROS","2020-04-30","2023-03-09",1873.48162,2109.860055,88.796487498,1.1307657,1.3297203,"2022-11-04",85.03786097,17.388888889,0,-54.17075,-313.3763,-0.75121705886,1.9678950813,1.1820077756,3.4591469304,-7.1905764881,-0.7531823594,-0.21684169851,3.9184629111,-20.249520499,-14.627140959,"-","-",0.86500520392,0.73229059544,-1.5308635826,2.7188534619,13.07657,-5.4908771279,"2020-04-30",22.663614647,-0.56502111111,2.3400113093,9.6783494962,4.225364181,-10.193242152,-7.1329531485,6,6,8,4,-19.136949327,"2022-11-04","2022-12-16","-","-","2023-02-28",1.5790394933,1.6142158358,0,0,3.1932553291,80.729141998,0,13.642234356,0,0,94.371376354,1.4168563146,0,8.9143246898,"ItauUnibanco PN - Ações",8.7028774314,"Equatorial ON - Ações",7.1275329363,"Petrorio ON - Ações",24.744735057
"512052<BraNa>","Pack Feeder FIC FIA","34096098000144","512052","Ações Livre","Lakewood Gestao de Recursos","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=34096098000144","Não Há Restrição",0.7,"Até 40 %","Não se Aplica","2019-08-15","2023-03-09",24735.05887,24054.188384,102.83056935,0.919571,1.1152424,"2022-04-01",82.454809824,28.944444444,-261.82086,-4584.23234,5299.59397,0.30734546508,3.0264576052,0.76684276228,3.0439819171,-8.475772984,-2.0383788553,-7.4336840482,-3.1825535879,-24.816933762,-19.194554223,2.3994018868,-19.681007375,-0.14462979752,-0.277344406,-0.045652620429,4.2040644241,-8.0429,-4.0212682015,"2019-08-15",21.429699043,-0.90903242825,2.2117074793,8.3613012897,3.8442431101,-12.058772504,-5.8330607969,5,7,8,4,-24.351746311,"2022-04-01","2022-07-14","-","-","2022-11-30",5.8527728202,5.6083264598,0,0,11.46109928,73.265944752,1.1580813382,2.0082054409,2.4658032777,-5.374910891,73.523123918,12.107982416,5.9781536009,8.6256639505,"Wilson Sons ON - Ações",6.2231462876,"Atmos Fund Ltd / Cod: Fundo Off / Tipo: Outros / Ilhas Cayman  - Investimento no exterior",6.0864116173,"Fras-Le ON - Ações",20.935221855
"505242<BraNa>","Pack FIC FIA","34096089000153","505242","Ações Livre","Lakewood Gestao de Recursos","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=34096089000153","Não Há Restrição",0.08,"Até 40 %","Não se Aplica","2019-08-15","2023-03-09",131244.42629,127683.45723,102.78890401,0.940983,1.1362105,"2022-04-01",82.817664508,69.888888889,-2490.26403,-26806.1386,43115.2345,0.35499220194,3.0741043421,0.95525133966,3.2323904945,-8.2138482346,-1.7764541059,-6.8815021462,-2.6837439685,-24.030744772,-18.408365233,0.52787166896,-21.552537593,-0.1287099909,-0.26142459938,0.093755823946,4.3434728685,-5.9017,-3.3869290305,"2019-08-15",21.630690667,-0.87806449165,2.2324816465,8.47996699,3.8832180538,-12.129820633,-5.8227559518,5,7,8,4,-24.398445535,"2022-04-01","2022-07-14","-","-","2022-11-30",5.6258677006,5.1857560768,0,0,10.811623777,73.779460866,1.166198253,2.0222808187,2.4830859282,-5.4125832825,74.038442584,12.192846456,6.0200540803,8.6861206531,"Wilson Sons ON - Ações",6.2667639043,"Atmos Fund Ltd / Cod: Fundo Off / Tipo: Outros / Ilhas Cayman  - Investimento no exterior",6.1290708698,"Fras-Le ON - Ações",21.081955427
"250139<BraNa>","Paiva FIA Bdr Nivel I Ie","11541999000100","250139","Ações Invest. no Exterior","Sao Joao Gestora de Recursos Ltda","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=11541999000100","Não Há Restrição",4,"Até 100%","Não se Aplica","2010-05-31","2023-03-09",133100.58216,142917.818,93.130852418,3.3135546351,3.9261239,"2022-04-01",84.397607398,20,0,-5639.22107,-71.217500004,-1.4232734788,1.2958386614,0.79529890991,3.0724380647,-7.6535319343,-1.2161378056,-6.6118367708,-2.0484483873,-18.523797136,-12.901417596,4.0473822459,-18.033027016,0.40480133703,0.27208672855,-1.2426784851,3.0070385594,231.35546351,5.7095105061,"2010-05-31",21.282403252,-0.86809336069,2.1969094322,7.2882867573,2.5971476029,-10.802149311,-4.424801809,6,6,7,5,-21.795381954,"2022-04-01","2022-06-30","-","-","2023-02-28",6.342943309,13.602329925,0.071345763931,0,20.016618999,65.302544445,0.92745906259,2.86356202,1.8914175329,-1.6903655162,69.294617545,9.9438303179,0.23379171162,8.470007966,"LTN 100000 2025-01-01 - Operações compromissadas",5.7333664462,"Localiza ON - Ações",3.7950188243,"ItauUnibanco PN - Ações",17.998393237
"611220<BraNa>","Pamplona FIA","40772222000147","611220","Ações Livre","Xp Advisory Gestao de Recursos","Xp Investimentos Cctvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40772222000147","Não Há Restrição",0.727,"Até 40 %","IBOVESPA FECHAMENTO","2021-08-09","2023-03-09",10720.19014,11237.829716,95.393776291,0.75914435,0.90041179,"2022-04-04",84.310796286,1,0,0,0,-1.151536207,1.5675759331,1.9643792382,4.2415183931,-8.9630144009,-2.5256202722,-7.4504079412,-2.0095448359,"-","-","-","-",0.4989465966,0.36623198812,-1.8311957811,2.4185212634,-24.085565,-6.4388781857,"2021-08-09",21.500095067,-0.85655647126,2.2177251497,7.987302461,2.5343171457,-10.553447817,-7.3380148576,6,6,8,4,-20.644918477,"2022-04-04","2022-07-14","-","-","2022-11-30",9.2825221787,5.1743084962,0,0,14.456830675,78.194192509,0,5.9809713297,0,0,84.175163838,0,0,15.851462951,"Eletrobras ON - Ações",9.7454026555,"Brasil ON - Ações",5.7502829758,"ItauUnibanco PN - Ações",31.347148582
"653608<BraNa>","Pangea Brasil FIA","09110281000100","653608","Ações Livre","Investport Gestao e Consult de Invest","Xp Investimentos Cctvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=09110281000100","Não Há Restrição",3.5,"Até 40 %","IBOVESPA","2021-11-22","2023-03-09",4552.04981,6332.7603722,71.88097358,1.73989669,2.33680447,"2022-04-01",74.456237667,21.388888889,82.52548,283.0663,-1832.16861,-6.2349323995,-3.5158202593,-6.7022873818,-4.425148227,-16.021407395,-9.5840132662,-17.736718692,-12.409185148,"-","-","-","-",-3.0530880049,-3.1858026134,-7.4991283534,-3.2494113089,-20.337511636,-18.311668697,"2021-11-22",22.267731743,-1.2414900188,2.3028421914,9.0145727467,2.8514271977,-11.456768121,-6.496412721,5,7,5,7,-25.543762333,"2022-04-01","2023-03-09","-","-","2022-11-30",6.1102921405,2.9790606334,0,0,9.0893527739,74.50393704,3.6103507086,13.255622669,0,0,91.369910418,0,0,43.096908444,"Valores a receber  - Valores a receber",9.6100051377,"Assai ON - Ações",8.9774857039,"Vale ON - Ações",61.684399285
"629146<BraNa>","Pangea Internacional FIA Bdr Nivel I Ie","43215148000156","629146","Ações Invest. no Exterior","Investport Gestao e Consult de Invest","Xp Investimentos Cctvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=43215148000156","Não Há Restrição",3.5,"> 67%","OUTROS","2021-11-10","2023-03-09",3163.9417,2767.6999449,114.31664425,0.66537229,0.79364205,"2022-03-18",83.837832181,15.611111111,-42.82195,-42.82195,1745.10774,-5.2272118393,-2.5080996991,-2.8103966298,-0.53325747494,-5.5974636185,0.83993051021,-11.642831215,-4.7396234995,"-","-","-","-",-1.9355029736,-2.0682175821,-1.158230456,3.0914865885,-33.462771,-25.818719612,"2021-11-10",23.161076156,-0.88528051768,2.3988773681,6.8955349536,11.551638871,-5.5422060181,-10.468821264,5,7,5,7,-20.385917052,"2022-03-18","2022-11-03","-","-","2022-11-30",3.8067859781,1.4562328832,0,0,5.2630188612,0,3.3048438231,0,0,0,3.3048438231,82.859975028,0,10.750551616,"Brk B Us / Cod: Brk B Us / Tipo: Acao Ordinaria / Brasil  - Investimento no exterior",8.6828679358,"Disponibilidades  - Disponibilidades",7.4971909579,"Msft Us / Cod: Msft Us / Tipo: Acao Ordinaria / Brasil  - Investimento no exterior",26.93061051
"585459<BraNa>","Pasteur FIA","41287898000108","585459","Ações Setoriais","BTG Pactual Wm Gestao de Recursos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=41287898000108","Não Há Restrição",0.2,"Até 40 %","Não se Aplica","2021-04-15","2023-03-09",20317.21738,46197.287258,43.979243341,0.1129802,0.2248813,"2022-03-25",50.239926575,6,0,-4985.74143,-26136.77251,-2.9198742376,-0.20076209748,29.942504741,32.219643896,-6.6892413662,-0.25184723745,-42.508922856,-36.708186285,"-","-","-","-",2.1115488518,1.9788342433,17.613464834,21.863181878,-88.70198,-61.21545274,"2021-04-15",50.144042123,-0.88301032297,5.1876550211,23.889711287,20.521639594,-26.254215727,-24.581010736,5,7,6,6,-63.310733262,"2022-03-25","2022-12-13","-","-","2022-11-30",0,0.092209849859,0,0,0.092209849859,97.046947176,0,0,0,0,97.046947176,0,0,97.046947176,"Mater Dei ON - Ações",2.8779903105,"Valores a receber  - Valores a receber",0.092209849859,"NTN-B 760199 2026-08-15 - Operações compromissadas",100.01714733
"562807<BraNa>","Patria Pipe Fc em Acoes Access IV","38145536000178","562807","Ações Livre","Patria Investimentos Ltda","Intrag","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=38145536000178","Não Há Restrição",2,"Até 40 %","OUTROS","2020-11-12","2023-03-09",9063.08328,11019.159858,82.24840547,0.496666,0.7544672,"2022-03-29",65.830032107,1,70,470,-695,3.5714471904,6.2905593305,3.8846569198,6.1617960746,-19.26756839,-12.83017426,-21.220760504,-19.95193424,-45.567986042,-39.945606503,"-","-",4.8492343392,4.7165197308,2.4595904677,6.7093075122,-50.3334,-27.190139488,"2020-11-12",35.29818643,-0.90697367111,3.6455999178,9.4449314001,6.1012174105,-15.434151346,-9.7122346295,5,7,4,8,-40.670356511,"2022-03-29","2022-12-16","-","-","2023-02-28",0,12.545446988,0,0,12.545446988,81.659983135,0,0,5.4868169091,0,87.146800044,0,0,34.969825328,"Localiza ON - Ações",12.289940647,"Ultrapar ON - Ações",12.213788572,"NTN-F 950199 2027-01-01 - Operações compromissadas",59.473554547
"563129<BraNa>","Patria Pipe Fc em Acoes Red","37567326000105","563129","Ações Livre","Patria Investimentos Ltda","Intrag","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=37567326000105","Não Há Restrição",2,"Até 40 %","OUTROS","2020-11-30","2023-03-09",25372.05834,32552.91307,77.940976543,0.476426,0.7229256,"2022-03-29",65.902493977,1,0,800,-3253.5929,3.5813853276,6.3004974677,3.9301515806,6.2072907354,-19.237757238,-12.800363108,-21.105195612,-19.856808009,-45.516700267,-39.894320728,"-","-",4.8412953576,4.7085807491,2.4825494478,6.7322664923,-52.3574,-26.323815769,"2020-11-30",35.341919041,-0.90302521171,3.6500976175,9.4773824736,6.0932784289,-15.41872764,-9.7221020458,5,7,4,8,-40.63736296,"2022-03-29","2022-12-16","-","-","2023-02-28",0,12.376438274,0,0,12.376438274,81.810008893,0,0,5.4968972916,0,87.306906185,0,0,35.034071907,"Localiza ON - Ações",12.312519731,"Ultrapar ON - Ações",12.23622775,"NTN-F 950199 2027-01-01 - Operações compromissadas",59.582819389
"379395<BraNa>","Patria Pipe Feeder Institucional Fc FIA","20056368000189","379395","Ações Livre","Patria Investimentos Ltda","Intrag","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=20056368000189","Não Há Restrição",1.58,"Não se Aplica","IBOVESPA FECHAMENTO","2014-10-09","2023-03-09",216390.9124,297686.27452,72.690926966,2955.3402643,4463.3051925,"2022-03-29",66.214164993,98,0,0,-52664.9416,3.6460143092,6.3651264493,4.1054584732,6.382597628,-19.024758117,-12.587363987,-20.706238225,-19.493253367,-44.948382956,-39.326003416,-39.512973145,-61.593382407,4.8915513198,4.7588367113,2.6212756524,6.8709926969,195.53402643,6.187058773,"2014-10-09",35.390412119,-0.89176171113,3.6551971089,9.5326309489,6.143534391,-15.393077538,-9.6992709799,5,7,4,8,-40.454838749,"2022-03-29","2022-12-16","-","-","2023-02-28",0,12.290712941,0,0,12.290712941,81.85791623,0,0,5.500116234,0,87.358032463,0,0,35.0545876,"Localiza ON - Ações",12.319729852,"Ultrapar ON - Ações",12.243393194,"NTN-F 950199 2027-01-01 - Operações compromissadas",59.617710647
"512338<BraNa>","Patria Pipe Feeder Private Fc em Acoes","32320734000144","512338","Ações Livre","Patria Investimentos Ltda","Intrag","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=32320734000144","Não Há Restrição",2,"Até 40 %","IPCA","2019-08-12","2023-03-09",28236.85912,36469.904286,77.425097962,0.5740258,0.8705489,"2022-03-29",65.938375202,733,0,30,-3416.07402,3.5976362031,6.3167483432,3.9552280972,6.2323672521,-19.203631338,-12.766237209,-21.077700187,-19.831995299,-45.482812995,-39.860433455,-40.98884071,-63.069249972,4.8664045609,4.7336899524,2.5031611161,6.7528781607,-42.59742,-15.277694973,"2019-08-12",35.344757242,-0.90227115578,3.6503959495,9.4695682528,6.1183876322,-15.403033368,-9.7099327447,5,7,4,8,-40.619383931,"2022-03-29","2022-12-16","-","-","2023-02-28",0,12.371285702,0,0,12.371285702,81.816792252,0,0,5.4973530724,0,87.314145325,0,0,35.036976792,"Localiza ON - Ações",12.313540636,"Ultrapar ON - Ações",12.237242329,"NTN-F 950199 2027-01-01 - Operações compromissadas",59.587759758
"553761<BraNa>","Patria Pipe FICFIA Advisory II","37567365000102","553761","Ações Livre","Patria Investimentos Ltda","Intrag","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=37567365000102","Não Há Restrição",2,"Até 40 %","OUTROS","2020-08-31","2023-03-09",48097.0579,61584.873758,78.098817071,0.4989763,0.7565433,"2022-03-29",65.954757646,1253,0,60,-6241.73995,3.6085735494,6.3276856895,3.9793040098,6.2564431646,-19.187787351,-12.750393221,-21.039420608,-19.79898087,-45.423075476,-39.800695937,"-","-",4.8745659531,4.7418513446,2.5221018563,6.7718189008,-50.10237,-26.447945579,"2020-08-31",35.370905613,-0.90054155117,3.6531173529,9.4793537859,6.1265490243,-15.414715877,-9.7122387082,5,7,4,8,-40.619472805,"2022-03-29","2022-12-16","-","-","2023-02-28",0,12.404606215,0,0,12.404606215,81.844441726,0,0,5.4992108685,0,87.343652595,0,0,35.04881732,"Localiza ON - Ações",12.31770192,"Ultrapar ON - Ações",12.241377828,"NTN-F 950199 2027-01-01 - Operações compromissadas",59.607897069
"379417<BraNa>","Patria Pipe Master FIA","20030712000160","379417","Ações Livre","Patria Investimentos Ltda","Intrag","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=20030712000160","Não Há Restrição",0,"Não se Aplica","IBOVESPA FECHAMENTO","2014-10-09","2023-03-09",497779.51303,633124.74025,78.622660177,4167.7872387,6196.6802978,"2022-03-29",67.258387369,6,-141.59601,-166.83916,-75426.42049,3.7682497321,6.4873618722,4.5203776166,6.7975167714,-18.371417693,-11.934023564,-19.401774383,-18.285919264,-43.099612448,-37.477232909,-34.704454834,-56.784864096,4.9402299224,4.807515314,2.9309654443,7.1806824888,316.77872387,10.954687635,"2014-10-09",35.379001875,-0.85994282074,3.6542442282,9.702160272,6.1922129937,-15.28038112,-9.5865955012,5,7,4,8,-39.73516991,"2022-03-29","2022-12-16","-","-","2022-11-30",0,12.23459382,0,0,12.23459382,81.782870442,0,0,5.4950738316,0,87.277944274,0,0,35.022450218,"Localiza ON - Ações",12.308435357,"Ultrapar ON - Ações",12.232168683,"NTN-F 950199 2027-01-01 - Operações compromissadas",59.563054259
"624950<BraNa>","Patria Pipe Master II FIA","43140842000151","624950","Ações Livre","Patria Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=43140842000151","Não Há Restrição",0.07,"Não se Aplica","Não se Aplica","2021-11-23","2023-03-09",8573.77869,8346.642368,102.72128973,0.7617846,0.9781349,"2022-11-04",77.881343361,1,0,0,1932,0.13501017074,2.8541223109,6.2093576826,8.4864968374,-12.422908643,-5.9855145149,-8.661450744,-9.4761988304,"-","-","-","-",2.409701398,2.2769867895,4.8252082064,9.0749252509,-23.82154,-20.033424093,"2021-11-23",35.975654878,-0.61261560645,3.7050569987,12.877490882,7.424505567,-16.50389802,-10.858677178,6,6,7,5,-31.268498854,"2022-11-04","2022-12-16","-","-","2022-11-30",0,3.7986033365,0,0,3.7986033365,95.957344859,0,0,0,0,95.957344859,0,0,78.877767969,"Localiza ON - Ações",9.701249939,"Ultrapar ON - Ações",4.9219256365,"Cvc Brasil ON - Ações",93.500943545
